"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,271886.1939,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,202123.5974,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,243370.8406,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,265748.1339,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,256325.0139,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,291559.0818,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,338886.5077,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,339317.1497,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,349313.47,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,374045.7691,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,463791.7425,,
"DNK","Denmark","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,444406.2337,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,2089.0963,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,2797.754,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,3870.5903,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,5141.1312,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,5799.2631,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,2706.7683,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,4029.7875,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,4336.8429,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,4336.5358,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,5550.8826,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,10213.387,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,9416.4734,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,9356.0761,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,11810.203,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,17183.1757,,
"DNK","Denmark","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,12509.4334,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,2298237.3696,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,2470398.9605,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,2753481.4496,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,3498583.5602,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,3875978.8626,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,3672496.4695,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,3400928.7683,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,3062833.22,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,4082183.979,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,4570359.0117,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,4645325.9246,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,5385226.17,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,6307138.845,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,4930609.3956,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,5570332.005,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,5707289.6808,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,5364658.1985,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,6188087.5938,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,6964322.6064,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,6670503.3636,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,6478161.2868,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,6640655.0194,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,8155473.8635,,
"DEU","Germany","LF5ASNC","Equity and investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,7662776.245,,
"EST","Estonia","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,0,,
"EST","Estonia","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,0,,
"EST","Estonia","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,0,,
"EST","Estonia","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,0,,
"EST","Estonia","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,0,,
"EST","Estonia","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,3.1628,,
"EST","Estonia","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,6.456,,
